,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
228,LV 3 honeycomb5,남성, 158cm, 47kg,SIGN LOGO HOOD BLACK,S,5,애정하는 브랜드중 하나입니다원단도 부드럽고 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
229,LV 3 뉴비_977726d5,남성, 176cm, 59kg,SIGN LOGO HOOD BLACK,L,5,마크 곤잘레스라는 문구가 눈에 잘 들어와서 예쁘고요 두께랑 옷 디자인이 너무 예뻐요,보통이에요,밝아요,선명해요,보통이에요
230,LV 2 야미네 야미,여성, 166cm, 60kg,SIGN LOGO HOOD GRAY,L,5,굿굿입니다 예뻐요 오버핏으로 짱이요 편하게 입을 때 가장 좋아요,커요,보통이에요,보통이에요,보통이에요
231,LV 4 벵쿠스타,남성, 171cm, 61kg,SIGN LOGO HOOD IVORY,M,5,다른 건 다 좋은데 기장이 너무 길어요… 밴드도 탄력이 없어서 축 늘어지구… 그것만 아니면 좋습니당,커요,보통이에요,보통이에요,보통이에요
232,LV 3 뉴비_9add102017af,남성, 169cm, 59kg,SIGN LOGO HOOD GRAY,M,5,색감도 괜찮고 m사이즈가 저한테 딱 맞네요 너무 좋아요,보통이에요,보통이에요,선명해요,보통이에요
233,LV 3 멋진미니,남성, 173cm, 50kg,SIGN LOGO HOOD GRAY,M,5,무난하게 데일리로 잘 입을 듯 합니다. 생각보다 따듯해요,커요,보통이에요,선명해요,두꺼워요
234,LV 3 뉴비_0acc2260e23e,남성, 178cm, 87kg,SIGN LOGO HOOD BLACK,XL,5,아주 맘에 들고 디자인이 진짜 이뻐요 다음에 또 살게요,보통이에요,보통이에요,보통이에요,보통이에요
235,LV 2 뉴비_3c083bc2ae02,여성, 150cm, 50kg,SIGN LOGO HOOD BLACK,M,5,일단 너무 예뻐요 물론 작은 저에게는 엉덩이를 다 덮을만큼 크치만 잘 접어서라도 입고싶은 마음이 들어서 너무 만족해요 기모가 없어도 조금 두꺼운 편이여서 안에 긴팔만 입으면 지금 입어도 될듯하네오ㅡ 원가 주고 사기에는 좀 고민을 많이 했는데 세일 하니까 당장 지르세여 이건 사야합니다!!,보통이에요,보통이에요,선명해요,보통이에요
236,LV 3 클로이L,남성, 153cm, 49kg,SIGN LOGO HOOD GRAY,S,5,중학생 아들 사줬는데 깔끔하고 예쁘네요. 사이즈는 넉넉해요. 두께도 도톰해서 지금부터 쭉 잘입힐것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
237,LV 3 뉴비_2c276e009488,남성, 175cm, 51kg,SIGN LOGO HOOD GRAY,L,5,학교 교복 위에 입어도 잘 어울리고 아무렇게나 막 입어도 잘 어울려요 아주 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
238,LV 3 honeycomb5,남성, 158cm, 47kg,SIGN LOGO HOOD BLACK,S,5,애정하는 브랜드중 하나입니다원단도 부드럽고 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
239,LV 3 뉴비_977726d5,남성, 176cm, 59kg,SIGN LOGO HOOD BLACK,L,5,마크 곤잘레스라는 문구가 눈에 잘 들어와서 예쁘고요 두께랑 옷 디자인이 너무 예뻐요,보통이에요,밝아요,선명해요,보통이에요
240,LV 3 영혜언,여성, 167cm, 60kg,SIGN LOGO HOOD GRAY,L,5,L로 샀는데 엉덩이 완접 덮는 기장이라 하비인 저는 좋았슴당 근데 M으로 사도 길이는 ㄱㅊ 할 거 같아용. 추리닝이랑 입으면 옙붐,커요,보통이에요,보통이에요,보통이에요
241,LV 3 태짱잉,여성, 162cm, 65kg,SIGN LOGO HOOD GRAY,L,5,키에 비해서 사이즈가 큰 편 이였어요! 혹시 후기를 보고 사시는 분이 계시다면 참고 하고 사셔도 좋을 것 같아요! ,커요,보통이에요,보통이에요,보통이에요
242,LV 4 지이완,남성, 172cm, 65kg,SIGN LOGO HOOD BLACK,M,5,잠깐 나갈 때 입기 정말 좋은 아이템 같아요. 사이드 더 크게 입어도 될 거 같아여,커요,어두워요,보통이에요,보통이에요
243,LV 3 뉴비_ad19aadb,여성, 154cm, 50kg,SIGN LOGO HOOD GRAY,S,5,예뻐요 사이즈도 넉넉하고 괜찮습니다!! 주머니가 있어서 더 좋은 거 같아용,보통이에요,보통이에요,보통이에요,보통이에요
244,LV 3 뉴비_1bddfde3f285,여성, 164cm, 52kg,SIGN LOGO HOOD GRAY,M,5,아들이 입을려고 주문한건데 제가 보기엔 괜찮은데 본인은 별루인가봐요. 그래서 제가 입을려구요. 받자마자 아들 사이즈에 맞을지 먼저 입어봤는데 괜찮아서 가끔 빌려입어야겠다 싶었는데 제께 됐네요^^,보통이에요,보통이에요,보통이에요,보통이에요
245,LV 3 뉴비_3bca85de5cbb,남성, 163cm, 60kg,SIGN LOGO HOOD GRAY,L,5,키가 163이라 길이가 좀 길긴 하지만 이뻐요.기모가 없어서 가을에 입기 딱 좋을 듯 합니다.,보통이에요,보통이에요,선명해요,보통이에요
246,LV 3 쥴리얀,여성, 160cm, 50kg,SIGN LOGO HOOD GRAY,M,5,아들 딸이 같이 입으려고 둘이 고른건데크기도 색깔도 핏도 이쁘네요,보통이에요,밝아요,선명해요,두꺼워요
247,LV 3 뉴비_0e91f81cc41b,남성, 167cm, 70kg,SIGN LOGO HOOD BLACK,L,5,디자인 너무 좋아요 질감도 좋구요 지금부터 잘 입을거 같아요 ,보통이에요,밝아요,선명해요,보통이에요
248,LV 3 cold.sv,남성, 180cm, 72kg,SIGN LOGO HOOD GRAY,L,5,후드티가 예뻐서 아무거나 입어도 잘 어울리는거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
249,LV 5 존잘현ㄴ준,남성, 163cm, 53kg,SIGN LOGO HOOD GRAY,S,5,가성비도 좋고 핏도이뻐요 셋업으로입기좋음짱,보통이에요,보통이에요,보통이에요,보통이에요
250,LV 3 뉴비_0e91f81cc41b,여성, 163cm, 50kg,SIGN LOGO HOOD GRAY,M,5,마크곤잘레스는 흔하지만 예쁘고 핏이 좋아요 잘 입고 다녀용,보통이에요,보통이에요,보통이에요,얇아요
251,LV 3 스피드9,여성, 156cm, 46kg,SIGN LOGO HOOD GRAY,S,5,일단 재질이 너무 좋아요.. 후드티 하나로 재가 감겨버립니다. 이거 입고 남자칭국아 귀엽데여 ㅋ 이거 입으면 짱귀요미 될 수 있습미다. 당장사세요 👍🏻👍🏻❤️‍🔥,커요,보통이에요,보통이에요,두꺼워요
252,LV 3 뉴비_d7930f12f2f0,여성, 159cm, 38kg,SIGN LOGO HOOD GRAY,M,5,기모 없어서 가을에 입기 좋음 그리고 그 뭐냐 암튼 예쁜데 내 몸에는 컸음,커요,보통이에요,보통이에요,보통이에요
253,LV 3 뉴비_fe69f37de5f8,남성, 167cm, 56kg,SIGN LOGO HOOD GRAY,M,5,옷 사이즈 좋고 두께도 적당해서 이뻐요 추천 해드려요,보통이에요,보통이에요,보통이에요,보통이에요
254,LV 3 뒷산 너구리,남성, 171cm, 64kg,SIGN LOGO HOOD GRAY,M,5,엄청편하고 어디 놀러다닐때 최고에요 아주 만족해용 ㅎㅎ,보통이에요,보통이에요,선명해요,얇아요
255,LV 3 뉴비_2a9f4e43,남성, 178cm, 67kg,SIGN LOGO HOOD NAVY,L,5,사이즈도 잘 맞고 이뻐요 근데 한번 빠니까 색이 좀 빠진거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
256,LV 3 뉴비_ffb981a0,남성, 173cm, 80kg,SIGN LOGO HOOD GRAY,XL,5,사이즈도 좋고 저렴하고 안에 껴입기도 좋구 이쁩니다,보통이에요,밝아요,선명해요,두꺼워요
257,LV 5 Yuuuuuel,여성, 165cm, 58kg,SIGN LOGO HOOD BLACK,M,5,요즘같은 날씨에 입기 너무 좋습니다 이번 겨울은 너로 정했다...!,보통이에요,보통이에요,보통이에요,보통이에요
258,LV 3 Jmke9598,여성, 160cm, 58kg,SIGN LOGO HOOD GRAY,L,5,음 색갈 생각보다 밝아요 그리구 모자도 그지도 안고.. ,보통이에요,보통이에요,보통이에요,두꺼워요
259,LV 4 둥둥리이,여성, 180cm, 78kg,SIGN LOGO HOOD BLACK,L,5,앞에 로고가 박혀있어서 누가봐도 이 브랜드 알수맀죠,작아요,보통이에요,보통이에요,보통이에요
260,LV 3 지렁이1,여성, 182cm, 70kg,SIGN LOGO HOOD GRAY,L,4,두께감도 좋고 편안하게 잘 맞아요.요즘 잘 입고 다닙니다.가격도 좋아요.,보통이에요,보통이에요,보통이에요,보통이에요
261,LV 3 뉴비_2b51eceec774,여성, 168cm, 58kg,SIGN LOGO HOOD GRAY,L,5,너무이뻐요 사이즈 핏 다만족하네요잘입겠습니다 ,보통이에요,보통이에요,보통이에요,보통이에요
262,LV 3 유짤,여성, 160cm, 50kg,SIGN LOGO HOOD GRAY,M,5,휘뚜루마뚜루 입기 조은 후드티인 거 가탕요 기모 잇는 거 별로 안 쥬아해서 딱 좋습니당,보통이에요,보통이에요,보통이에요,보통이에요
263,LV 3 뉴비_cc57e4f45585,남성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,허리쪽에 고무줄같은게 없어서 고정이 안되는게 아쉽지만 후드티는 예뻐요,커요,어두워요,선명해요,보통이에요
264,LV 3 햇님빵끗,남성, 169cm, 59kg,SIGN LOGO HOOD BLACK,M,5,보통 입으시는 사이즈보다 한치수 작은치수 주문하시면 될듯합니다사이즈가 커게 나왔네요 디자인이뿌고 색상은 화면과 같네요 기모안감은 아니고 봄가을에 입을수 있는 편안한 후드입니다,커요,밝아요,선명해요,보통이에요
265,LV 4 mellow33,여성, 161cm, 53kg,SIGN LOGO HOOD IVORY,S,5,S사이즈인데 길이는 조금 길게 내려오지만 품은 딱 작지도 크지도 않고 적당한 크기의 후드티셔츠에요한치수 조금더 크게해서 입었으면 더 예뻤을것 같아요,보통이에요,밝아요,선명해요,보통이에요
266,LV 2 뉴비_b576da99c681,남성, 170cm, 63kg,SIGN LOGO HOOD BLACK,L,4,교복에 입기 좋은 거 같아고 예쁘네요생각보다 조금 커요,커요,보통이에요,보통이에요,보통이에요
267,LV 3 뉴비_1146ca597753,남성, 181cm, 72kg,SIGN LOGO HOOD BLACK,L,5,핏도 잘 나오고 조금 크지만 예쁩니더 가성대비 짱,보통이에요,밝아요,선명해요,얇아요
268,LV 3 우와와와엉,남성, 181cm, 70kg,SIGN LOGO HOOD GRAY,L,5,지금 입고다니기 좋아요 색이 이뻐서 마음이 드네요,보통이에요,보통이에요,보통이에요,보통이에요
269,LV 3 뉴비_70324c1768af,남성, 178cm, 78kg,SIGN LOGO HOOD GRAY,L,5,이쁩니다 싸게산거 같아요만족합니당 후드 끈부분이 특히이뻐요,보통이에요,보통이에요,보통이에요,보통이에요
270,LV 5 패션피플각임,남성, 176cm, 60kg,SIGN LOGO HOOD GRAY,M,5,와릿이즌 평소에도 좋아해서 이번에 사봤는데 역시 믿고 봅니다!!,보통이에요,보통이에요,보통이에요,보통이에요
271,LV 3 뉴비_67face155806,남성, 175cm, 55kg,SIGN LOGO HOOD BLACK,M,5,중3아들이 너무 좋아하는 옷이에요 친구들도 마니 입고 중딩들 사이에서 인기가 좋아요,커요,보통이에요,선명해요,보통이에요
272,LV 5 힝행훙,여성, 160cm, 47kg,SIGN LOGO HOOD GRAY,M,5,두께도 괜찮고 크기도 적당해서 마음에 들어요 굿,보통이에요,보통이에요,보통이에요,얇아요
273,LV 2 뉴비_17230277,남성, 173cm, 65kg,SIGN LOGO HOOD GRAY,L,5,기모도 없어 더 많은 계절에 입을 수 있고 로고도 심플하고 이쁘다. 오버핏으로 입는데 딱 좋다.,보통이에요,보통이에요,선명해요,보통이에요
274,LV 3 hjajx,여성, 160cm, 47kg,SIGN LOGO HOOD IVORY,M,5,예뻐요 키가 작아서 핏예쁜 후드가 중요한데 완젼 만족입니다,보통이에요,보통이에요,보통이에요,보통이에요
275,LV 3 LJ이쥬,여성, 170cm, 51kg,SIGN LOGO HOOD GRAY,L,5,오버핏으로 입기 좋음 이뻐요딱 맘에듬 요즘 날씨에 입기 좋아요,커요,보통이에요,선명해요,보통이에요
276,LV 4 함윰^^,여성, 171cm, 63kg,SIGN LOGO HOOD BLACK,L,5,잘 맞아요. 요즘 중학생들에게 인기있는 브랜드에요 반에 서너명은 이 후드 입나본데 깔끔하고 도톰햐요,보통이에요,보통이에요,보통이에요,보통이에요
277,LV 5 뉴비_e195ee69fb05,남성, 176cm, 62kg,SIGN LOGO HOOD GRAY,L,5,두께가 톡톡하니 드럼세탁후에도 모양이 그대로 잡혀있네요. ,커요,밝아요,선명해요,보통이에요
278,LV 2 뉴비_9b91095d859a,남성, 167cm, 64kg,SIGN LOGO HOOD GRAY,M,4,사이즈가 약간 넉넉해서 오히려 편하게 입기 좋아요,커요,보통이에요,보통이에요,두꺼워요
279,LV 5 현씨_,남성, 174cm, 53kg,SIGN LOGO HOOD GRAY,M,5,"검은색 되게 잘 입고 다녔었는데, 무신사 아울렛에서 그레이 색 반값할인 하길래 싸게 샀는데 너무 잘 산거 같아요 ㅎㅎ",보통이에요,밝아요,선명해요,보통이에요
280,LV 5 패션피플각임,남성, 176cm, 60kg,SIGN LOGO HOOD GRAY,M,5,와릿이즌 평소에도 좋아해서 이번에 사봤는데 역시 믿고 봅니다!!,보통이에요,보통이에요,보통이에요,보통이에요
281,LV 3 뉴비_67face155806,남성, 175cm, 55kg,SIGN LOGO HOOD BLACK,M,5,중3아들이 너무 좋아하는 옷이에요 친구들도 마니 입고 중딩들 사이에서 인기가 좋아요,커요,보통이에요,선명해요,보통이에요
282,LV 5 힝행훙,여성, 160cm, 47kg,SIGN LOGO HOOD GRAY,M,5,두께도 괜찮고 크기도 적당해서 마음에 들어요 굿,보통이에요,보통이에요,보통이에요,얇아요
283,LV 2 뉴비_17230277,남성, 173cm, 65kg,SIGN LOGO HOOD GRAY,L,5,기모도 없어 더 많은 계절에 입을 수 있고 로고도 심플하고 이쁘다. 오버핏으로 입는데 딱 좋다.,보통이에요,보통이에요,선명해요,보통이에요
284,LV 3 hjajx,여성, 160cm, 47kg,SIGN LOGO HOOD IVORY,M,4,예뻐요 키가 작아서 핏예쁜 후드가 중요한데 완젼 만족입니다,보통이에요,보통이에요,보통이에요,보통이에요
285,LV 3 LJ이쥬,여성, 170cm, 51kg,SIGN LOGO HOOD GRAY,L,5,오버핏으로 입기 좋음 이뻐요딱 맘에듬 요즘 날씨에 입기 좋아요,커요,보통이에요,선명해요,보통이에요
286,LV 4 함윰^^,여성, 171cm, 63kg,SIGN LOGO HOOD BLACK,L,5,잘 맞아요. 요즘 중학생들에게 인기있는 브랜드에요 반에 서너명은 이 후드 입나본데 깔끔하고 도톰햐요,보통이에요,보통이에요,보통이에요,보통이에요
287,LV 5 뉴비_e195ee69fb05,남성, 176cm, 62kg,SIGN LOGO HOOD GRAY,L,5,두께가 톡톡하니 드럼세탁후에도 모양이 그대로 잡혀있네요. ,커요,밝아요,선명해요,보통이에요
288,LV 2 뉴비_9b91095d859a,남성, 167cm, 64kg,SIGN LOGO HOOD GRAY,M,5,사이즈가 약간 넉넉해서 오히려 편하게 입기 좋아요,커요,보통이에요,보통이에요,두꺼워요
289,LV 5 현씨_,남성, 174cm, 53kg,SIGN LOGO HOOD GRAY,M,5,"검은색 되게 잘 입고 다녔었는데, 무신사 아울렛에서 그레이 색 반값할인 하길래 싸게 샀는데 너무 잘 산거 같아요 ㅎㅎ",보통이에요,밝아요,선명해요,보통이에요
290,LV 3 Hannss_,여성, 158cm, 55kg,SIGN LOGO HOOD GRAY,M,5,오버핏으로 입으려고 샀습니다.핏이 너무 마음에 들어요!,커요,보통이에요,보통이에요,보통이에요
291,LV 2 뉴비_fc7472b737e8,여성, 169cm, 50kg,SIGN LOGO HOOD GRAY,XL,5,레깅스에 받쳐입고 싶어서 제일 큰사이즈 샀는데 완전만족해용!!엉덩이 완전 덮어서 거의 미니원피스 길이?!길이만 보고 사서 품은 완전 박시핏이에용,보통이에요,보통이에요,보통이에요,얇아요
292,LV 3 뉴비_07f6ecca7b18,남성, 170cm, 106kg,SIGN LOGO HOOD BLACK,L,5,와이드핏은 안되요 근데  여기에 슬랙스는 좋아요,작아요,어두워요,흐려요,얇아요
293,LV 3 뉴비_1cac66e02eb4,남성, 180cm, 84kg,SIGN LOGO HOOD GRAY,XL,5,가격대비 괜찮아요  색감이 너무 밝아요 그건 빼곤 괜찮음,보통이에요,밝아요,선명해요,보통이에요
294,LV 3 려은111,여성, 157cm, 46kg,SIGN LOGO HOOD BLACK,M,5,편하고 이쁨요 쫌 크긴한데 걍 이뿌게 입기 조아요,커요,보통이에요,보통이에요,보통이에요
295,LV 3 덩크왕잼민이,남성, 180cm, 80kg,SIGN LOGO HOOD GRAY,L,5,무난한 이쁜 회색 후드에요!가격 대비 엄청 이쁘니까 좋아요,보통이에요,어두워요,보통이에요,보통이에요
296,LV 4 뉴비_31a8f740,여성, 164cm, 52kg,SIGN LOGO HOOD GRAY,M,5,기본으로 막 주워입을 그에이 색상 후드티로 샀는데 아주 잘 입고 있습니다. 품이랑 길이 오버핏으로 예쁘고 안에 실짜임도 뻣뻣하지 않아서 책상에 팔꿈치 대고있어도 안아파요😆 소매 롤업해서 아주 귀엽게 연출가능합니다,보통이에요,보통이에요,보통이에요,보통이에요
297,LV 3 히선글라스,여성, 170cm, 66kg,SIGN LOGO HOOD GRAY,L,5,사이즈도 괜찮고 좋아요!! 맘에 들어용 커플끼리 맞춰입기도 좋아요!!,보통이에요,보통이에요,보통이에요,보통이에요
298,LV 4 Khero,남성, 175cm, 73kg,SIGN LOGO HOOD GRAY,L,4,오버핏 보다는 정사이즈핏의 무난한 후드티입니다.,보통이에요,보통이에요,보통이에요,보통이에요
299,LV 3 이ys,여성, 167cm, 60kg,SIGN LOGO HOOD BLACK,L,5,진짜 핏 너무 좋고 원단?도좋아요!!!가을에 딱 이에요’,커요,보통이에요,보통이에요,보통이에요
300,LV 3 Bye.kim,여성, 156cm, 51kg,SIGN LOGO HOOD BLACK,L,5,L로 시켜서 길긴한데 디자인이 이쁘고 편해서 맘에 들어요!~~,커요,보통이에요,선명해요,보통이에요
301,LV 3 Sinb216,여성, 159cm, 47kg,SIGN LOGO HOOD BLACK,M,5,"예뻐요, 예뻐요. 여러분 이런 상품 안 사면 어떤 상품 살거에요?",보통이에요,보통이에요,보통이에요,얇아요
302,LV 4 멤버_1c1fd2319192,남성, 171cm, 70kg,SIGN LOGO HOOD GRAY,M,5,너무 이뻐요 적당히 따뜻하고 편해서 자주입을 것 같아요 ,보통이에요,보통이에요,보통이에요,보통이에요
303,LV 3 뉴비_71889ee7,여성, 155cm, 51kg,SIGN LOGO HOOD GRAY,M,5,초6  기모없고 약간도톰 사이즈 스몰이 맞을듯 살짝큽니다. 간절기에입기좋아여 ,커요,밝아요,선명해요,보통이에요
304,LV 3 뉴비_99775bc2,남성, 174cm, 56kg,SIGN LOGO HOOD GRAY,M,5,초6 아들램 이뿌게 낙낙하게 맞아요! 요즘 마크곤잘레스 꽂혀서 자주사네요! ,보통이에요,보통이에요,선명해요,두꺼워요
305,LV 4 뉴비_2c260d1e,남성, 182cm, 60kg,SIGN LOGO HOOD GRAY,L,4,요즘같은 날씨에 입기 딱이예요. 저한테는 조금 크네요.m이 딱 이쁠듯합니다. 하지만 넉넉한걸 좋아하니 그냥 입기로~~ㅎ,보통이에요,보통이에요,선명해요,보통이에요
306,LV 3 gaaayoung,여성, 162cm, 60kg,SIGN LOGO HOOD GRAY,M,5,"딸래미 하교할때의 모습인데, 길이도 적당하고 포인트 레터링이 이뻐요. 맘에 들어하고, 색상도 이쁘네요.",커요,보통이에요,선명해요,보통이에요
307,LV 4 뉴비_257463e38b57,남성, 179cm, 76kg,SIGN LOGO HOOD GRAY,M,5,너무 두껍지도 않고 얇지도 않고 9-10월에 입기 딱좋은것같습니다!,보통이에요,밝아요,선명해요,보통이에요
308,LV 3 뉴비_8f8cfda64075,여성, 171cm, 60kg,SIGN LOGO HOOD BLACK,L,5,예쁘게 잘 맞아요 검은색이라 그런지 날씬해 보이고 마음에 들어요,보통이에요,어두워요,선명해요,보통이에요
309,LV 3 Kinng_j_08,남성, 183cm, 63kg,SIGN LOGO HOOD GRAY,L,5,색감도 밝게 잘빠진거 같고 핒도 잘나와요.코디가 잘될거 같네요,보통이에요,보통이에요,보통이에요,보통이에요
310,LV 2 뉴비_ffa87dc0,여성, 170cm, 70kg,SIGN LOGO HOOD GRAY,L,5,요즘 후두티가 너무 비싼데 이번에 할인해서 사봤는데 생각보다 너무 예뻐요!,보통이에요,보통이에요,보통이에요,보통이에요
311,LV 3 sohxun06,여성, 168cm, 56kg,SIGN LOGO HOOD GRAY,M,5,옷이 너무 예뻐요. 사길 잘 한 것 같아요. 다른색으로도 구매할 의향 있습니다.,보통이에요,보통이에요,보통이에요,보통이에요
312,LV 3 행복한 짜오,남성, 178cm, 66kg,SIGN LOGO HOOD GRAY,L,5,사이즈도 적당하고 재질도 좋아요다른색상으로 구매할 생각있어요,보통이에요,보통이에요,보통이에요,보통이에요
313,LV 2 오윤디,여성, 160cm, 58kg,SIGN LOGO HOOD GRAY,M,5,징짜 너무 이뻐요ㅠㅠ 크게 입으려고 m샀는데 완전 포근하고 조아여.. 근데 생각보다 좀 커서 s사는걸 추천드립니당ㅇ 후드티치곤 얇아서 좀 추운 가을날 포근하게 입기 쪼아요 세일할때 얼릉 사세욤!,커요,보통이에요,보통이에요,얇아요
314,LV 3 센롬,남성, 166cm, 62kg,SIGN LOGO HOOD GRAY,L,5,오버핏으로 옷도 이쁘고 입기 좋아요 최고에요! 지금 딱 입기 좋은 두께감인거같아요.,커요,밝아요,보통이에요,보통이에요
315,LV 3 뉴비_841215ed4032,남성, 166cm, 62kg,SIGN LOGO HOOD GRAY,M,5,가성비 최고의 옷이고 편하게 입기 좋아요 절대 후회안해요,보통이에요,보통이에요,보통이에요,보통이에요
316,LV 3 연세베스트,남성, 174cm, 75kg,SIGN LOGO HOOD GRAY,L,5,세일해서 착한가격에 샀어요 너무 맘에들어요 가성비 굿,보통이에요,보통이에요,보통이에요,보통이에요
317,LV 5 리로렝,남성, 168cm, 72kg,SIGN LOGO HOOD GRAY,L,5,딱 무난하고 가성비 좋은 후드티 같아요! 잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
318,LV 3 칠앤쿨,남성, 178cm, 71kg,SIGN LOGO HOOD GRAY,L,5,잘 맞아요 예뻐요 튼튼해요 잘 입고 다닐 것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
319,LV 3 뉴비_34e390a0,여성, 167cm, 52kg,SIGN LOGO HOOD NAVY,M,5,아직은 날이 더워서 못입는데 곧 잘입게될것같아요~ 작년부터 사려다 이제야 구매했는데 이쁘고 좋아요!,보통이에요,보통이에요,보통이에요,보통이에요
320,LV 3 뉴비_34e390a0,여성, 167cm, 52kg,SIGN LOGO HOOD NAVY,XL,5,아직은 날이 더워서 못입는데 곧 잘입게될것같아요~ 작년부터 사려다 이제야 구매했는데 이쁘고 좋아요!,보통이에요,보통이에요,보통이에요,보통이에요
321,LV 3 뉴비_a50fec57,여성, 154cm, 55kg,SIGN LOGO HOOD GRAY,L,5,생각보다 기장이 너무 길어서 놀랐고 디자인도 이뻐요 모자에 깨알 로고 포인트도 너무 좋았어용,커요,보통이에요,보통이에요,두꺼워요
322,LV 3 hoeny99999,남성, 180cm, 77kg,SIGN LOGO HOOD GRAY,XL,5,가운데 로고가 포인트로 예쁘고 무난하게 다 어울리네요,보통이에요,보통이에요,보통이에요,보통이에요
323,LV 3 뉴비_fc783de59336,남성, 165cm, 59kg,SIGN LOGO HOOD GRAY,M,5,중학생 아들 m사이즈 밖에 없어서 구매했는데 좀크네요. 재질이랑 두께감 모두 마음에 들어요.,보통이에요,보통이에요,보통이에요,보통이에요
324,LV 4 1종구,남성, 171cm, 63kg,SIGN LOGO HOOD GRAY,M,5,후드하면 마크 곤잘레스라서 그냥 바로 샀습니다,보통이에요,보통이에요,보통이에요,보통이에요
325,LV 3 타임스터디,남성, 179cm, 68kg,SIGN LOGO HOOD GRAY,L,5,후드티가 생각보다 도톰해서 더 추워져도 충분히 입을 수 있습니다 사이즈도 넉넉해요,보통이에요,보통이에요,선명해요,보통이에요
326,LV 3 뉴비_9413a722,여성, 165cm, 47kg,SIGN LOGO HOOD BLACK,M,5,이제 막 가을에 입으면 되게 좋은 두께감이에요 165인데 s사이즈 샀어도 오버핏으로 떨어질 거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
327,LV 5 지현수123,남성, 165cm, 55kg,SIGN LOGO HOOD GRAY,M,5,너무 두껍지않아서 좋아요 가격대비 잘구매했어요,보통이에요,밝아요,선명해요,보통이에요
328,LV 3 Suyunii,여성, 155cm, 49kg,SIGN LOGO HOOD IVORY,M,4,사이즈가 살짝 큰데 제가 키가 작아서 그런거라 …ㅎㅎ 지금 딱 예쁘게 입을 수 있는 그런 옷이에용ㅇ,보통이에요,밝아요,선명해요,보통이에요
329,LV 3 카라4,남성, 179cm, 68kg,SIGN LOGO HOOD GRAY,L,5,세일해서 저렴하게 구입했는데 정말 마음에 들어요 ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
330,LV 3 뉴비_34e390a0,여성, 167cm, 52kg,SIGN LOGO HOOD NAVY,XL,5,아직은 날이 더워서 못입는데 곧 잘입게될것같아요~ 작년부터 사려다 이제야 구매했는데 이쁘고 좋아요!,보통이에요,보통이에요,보통이에요,보통이에요
331,LV 3 뉴비_a50fec57,여성, 154cm, 55kg,SIGN LOGO HOOD GRAY,L,5,생각보다 기장이 너무 길어서 놀랐고 디자인도 이뻐요 모자에 깨알 로고 포인트도 너무 좋았어용,커요,보통이에요,보통이에요,두꺼워요
332,LV 3 hoeny99999,남성, 180cm, 77kg,SIGN LOGO HOOD GRAY,XL,5,가운데 로고가 포인트로 예쁘고 무난하게 다 어울리네요,보통이에요,보통이에요,보통이에요,보통이에요
333,LV 3 뉴비_fc783de59336,남성, 165cm, 59kg,SIGN LOGO HOOD GRAY,M,5,중학생 아들 m사이즈 밖에 없어서 구매했는데 좀크네요. 재질이랑 두께감 모두 마음에 들어요.,보통이에요,보통이에요,보통이에요,보통이에요
334,LV 4 1종구,남성, 171cm, 63kg,SIGN LOGO HOOD GRAY,M,5,후드하면 마크 곤잘레스라서 그냥 바로 샀습니다,보통이에요,보통이에요,보통이에요,보통이에요
335,LV 3 타임스터디,남성, 179cm, 68kg,SIGN LOGO HOOD GRAY,L,5,후드티가 생각보다 도톰해서 더 추워져도 충분히 입을 수 있습니다 사이즈도 넉넉해요,보통이에요,보통이에요,선명해요,보통이에요
336,LV 3 뉴비_9413a722,여성, 165cm, 47kg,SIGN LOGO HOOD BLACK,M,5,이제 막 가을에 입으면 되게 좋은 두께감이에요 165인데 s사이즈 샀어도 오버핏으로 떨어질 거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
337,LV 5 지현수123,남성, 165cm, 55kg,SIGN LOGO HOOD GRAY,M,5,너무 두껍지않아서 좋아요 가격대비 잘구매했어요,보통이에요,밝아요,선명해요,보통이에요
338,LV 3 Suyunii,여성, 155cm, 49kg,SIGN LOGO HOOD IVORY,M,5,사이즈가 살짝 큰데 제가 키가 작아서 그런거라 …ㅎㅎ 지금 딱 예쁘게 입을 수 있는 그런 옷이에용ㅇ,보통이에요,밝아요,선명해요,보통이에요
339,LV 3 카라4,남성, 179cm, 68kg,SIGN LOGO HOOD GRAY,L,4,세일해서 저렴하게 구입했는데 정말 마음에 들어요 ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
